marca,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url
baic,suv,x55 plus elite,,,,2024.0,x55 plus elite,baic,https://www.autocosmos.cl/catalogo/vigente/baic/x55
baic,suv,x55 plus luxury,,,,2024.0,x55 plus luxury,baic,https://www.autocosmos.cl/catalogo/vigente/baic/x55
byd,suv,song plus dm gl,,,AT,2024.0,song plus dm gl,byd,https://www.autocosmos.cl/catalogo/vigente/byd/song-plus
byd,suv,song plus dm gs,,,AT,2024.0,song plus dm gs,byd,https://www.autocosmos.cl/catalogo/vigente/byd/song-plus
byd,suv,yuan plus ev gl,,,AT,2024.0,yuan plus ev gl,byd,https://www.autocosmos.cl/catalogo/vigente/byd/yuan-plus-ev
byd,suv,yuan plus ev gs,,,AT,2024.0,yuan plus ev gs,byd,https://www.autocosmos.cl/catalogo/vigente/byd/yuan-plus-ev
changan,suv,cs15 1.5l comfort,,,,,cs15 15l comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l comfort connect,,,,,cs15 15l comfort connect,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l comfort,,,MT,2024.0,cs15 15l comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l elite,,,,,cs15 15l elite,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l elite,,,AT,2024.0,cs15 15l elite,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l elite aut,,,,,cs15 15l elite aut,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l elite,,,MT,2024.0,cs15 15l elite,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l luxury,,,,,cs15 15l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs15 1.5l luxury,,,MT,2024.0,cs15 15l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs15
changan,suv,cs35 1.4l plus elite,,,AT,2024.0,cs35 14l plus elite,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs35 1.4l plus lux,,,AT,2024.0,cs35 14l plus lux,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs35 1.6l plus comfort,,,MT,2024.0,cs35 16l plus comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs35 1.6l plus luxury,,,MT,2024.0,cs35 16l plus luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs35 plus 1.4l elite,,,,,cs35 plus 14l elite,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs35 plus 1.4l luxury,,,,,cs35 plus 14l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs35 plus 1.6l comfort,,,,,cs35 plus 16l comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs35 plus 1.6l luxury,,,,,cs35 plus 16l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs35-plus
changan,suv,cs55 1.5l comfort,,,,,cs55 15l comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cs55 1.5l comfort,,,MT,2024.0,cs55 15l comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cs55 1.5l elite aut,,,,,cs55 15l elite aut,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cs55 1.5l luxury,,,,,cs55 15l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cs55 1.5l luxury,,,AT,2024.0,cs55 15l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cs55 1.5l luxury,,,MT,2024.0,cs55 15l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cs55 1.5l plus elite,,,AT,2024.0,cs55 15l plus elite,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cs55 1.5l plus luxury,,,AT,2024.0,cs55 15l plus luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/cs55
changan,suv,cx70 1.5l elite plus turbo aut,,,,,cx70 15l elite plus turbo aut,changan,https://www.autocosmos.cl/catalogo/vigente/changan/x7-plus
changan,suv,cx70 1.5l elite turbo,,,,,cx70 15l elite turbo,changan,https://www.autocosmos.cl/catalogo/vigente/changan/star-truck-plus
changan,suv,cx70 1.5l elite turbo aut,,,,,cx70 15l elite turbo aut,changan,https://www.autocosmos.cl/catalogo/vigente/changan/star-truck-plus
changan,suv,cx70 1.6l comfort,,,,,cx70 16l comfort,changan,https://www.autocosmos.cl/catalogo/vigente/changan/x7-plus
changan,suv,cx70 1.6l luxury,,,,,cx70 16l luxury,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-pick-up
changan,suv,cx70 1.6l luxury connect,,,,,cx70 16l luxury connect,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-pick-up
chery,suv,k60 1.5l gl,,,,,k60 15l gl,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,k60 1.5l gls,,,,,k60 15l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 1.0l pro glx,,,AT,2024.0,tiggo 2 10l pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 2 1.0l pro glx,,,MT,2024.0,tiggo 2 10l pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 2 1.5l gl,,,MT,,tiggo 2 15l gl,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 1.5l gls,,,AT,2024.0,tiggo 2 15l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 1.5l gls,,,MT,,tiggo 2 15l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 1.5l glx,,,MT,,tiggo 2 15l glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 1.5l l,,,,,tiggo 2 15l l,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 1.5l pro gls,,,AT,2024.0,tiggo 2 15l pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 2 1.5l pro gls,,,MT,2024.0,tiggo 2 15l pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 2 gl,,,MT,,tiggo 2 gl,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 gls,,,MT,,tiggo 2 gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 glx,,,MT,,tiggo 2 glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 2 l,,,MT,,tiggo 2 l,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-2-pro-max
chery,suv,tiggo 3 1.5l gl,,,MT,,tiggo 3 15l gl,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 3 1.5l gls,,,,,tiggo 3 15l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 3 1.5l gls,,,MT,,tiggo 3 15l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 3 1.5l pro gls,,,AT,2024.0,tiggo 3 15l pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 3 1.5l pro glx,,,AT,2024.0,tiggo 3 15l pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 3 1.5l pro glx,,,MT,2024.0,tiggo 3 15l pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 3 gls,,,MT,,tiggo 3 gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 7 1.5l pro gls,,,AT,2024.0,tiggo 7 15l pro gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 7 1.5l pro glx,,,AT,2024.0,tiggo 7 15l pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-3-pro
chery,suv,tiggo 8 1.5l gls,,,MT,2024.0,tiggo 8 15l gls,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 8 1.5l glx,,,AT,2024.0,tiggo 8 15l glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 8 1.6l pro glx,,,AT,2024.0,tiggo 8 16l pro glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 8 1.6l pro max glx,,,AT,2024.0,tiggo 8 16l pro max glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chery,suv,tiggo 8 2.0l pro max glx,,AWD,AT,2024.0,tiggo 8 20l pro max glx,chery,https://www.autocosmos.cl/catalogo/vigente/chery/tiggo-8
chevrolet,suv,blazer 3.6l rs,,AWD,,,blazer 36l rs,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/blazer
chevrolet,suv,blazer 3.6l rs,,AWD,AT,2024.0,blazer 36l rs,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/blazer
chevrolet,suv,blazer rs 3.6l l,,AWD,AT,,blazer rs 36l l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/blazer
chevrolet,suv,bolt euv,,,AT,2024.0,bolt euv,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/bolt
chevrolet,suv,captiva 1.5l lt,,,,,captiva 15l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva 1.5l lt aut,,,,,captiva 15l lt aut,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva 1.5l ltz p,,,AT,2024.0,captiva 15l ltz p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva 1.5l ltz p,,,MT,2024.0,captiva 15l ltz p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva 1.5l premier,,,,,captiva 15l premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva 1.5l premier aut,,,,,captiva 15l premier aut,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva 1.5l premier p,,,AT,2024.0,captiva 15l premier p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva 1.5l premier p,,,MT,2024.0,captiva 15l premier p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva lt 1.5t,,2WD,MT,,captiva lt 15t,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva lt 1.5t l,,2WD,MT,,captiva lt 15t l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva lt 1.5t,,,CVT,,captiva lt 15t,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva premier 1.5t,,2WD,MT,,captiva premier 15t,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva premier 1.5t l,,2WD,MT,,captiva premier 15t l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,captiva premier 1.5t,,,CVT,,captiva premier 15t,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,groove 1.5l ltz r,,,MT,2024.0,groove 15l ltz r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/groove
chevrolet,suv,groove 1.5l premier r,,,MT,2024.0,groove 15l premier r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/groove
chevrolet,suv,groove lt,,,MT,,groove lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/groove
chevrolet,suv,groove premier,,,MT,,groove premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/groove
chevrolet,suv,new suburban 5.3l,,4X4,,,new suburban 53l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/suburban
chevrolet,suv,new tahoe 5.3l,,4X4,,,new tahoe 53l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tahoe
chevrolet,suv,new trailblazer premier 2.8d,,4WD,AT,,new trailblazer premier 28d,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/blazer
chevrolet,suv,spin 1.8l activ 7p,,,AT,2024.0,spin 18l activ 7p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,spin 1.8l premier 7p,,,MT,2024.0,spin 18l premier 7p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,spin ii 1.8l activ,,,AT,,spin ii 18l activ,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/captiva-xl
chevrolet,suv,spin ii 1.8l premier,,,AT,,spin ii 18l premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix-rs
chevrolet,suv,spin ii 1.8l premier,,,MT,,spin ii 18l premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/onix-rs
chevrolet,suv,suburban,5.3,4X4,,,suburban,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/suburban
chevrolet,suv,suburban 5.3l lt,,4X4,,,suburban 53l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/suburban
chevrolet,suv,suburban z71 5.3l p,,4WD,AT,2024.0,suburban z71 53l p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/suburban
chevrolet,suv,tahoe,5.3,4X4,,,tahoe,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tahoe
chevrolet,suv,tahoe 5.3l lt,,4X4,,,tahoe 53l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tahoe
chevrolet,suv,tahoe 5.3l premier,,4X4,,,tahoe 53l premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tahoe
chevrolet,suv,tahoe z71 5.3l p,,4WD,AT,2024.0,tahoe z71 53l p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tahoe
chevrolet,suv,tracker t premier,1.2,,AT,,tracker t premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2l ls r,,,MT,2024.0,tracker 12l ls r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2l ltz p,,,MT,2024.0,tracker 12l ltz p,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2l ltz r,,,AT,2024.0,tracker 12l ltz r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2l premier p3,,,AT,2024.0,tracker 12l premier p3,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2l premier p4,,,AT,2024.0,tracker 12l premier p4,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2l rs r,,,AT,2024.0,tracker 12l rs r,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2t ls,,,MT,,tracker 12t ls,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2t ltz,,,AT,,tracker 12t ltz,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker 1.2t ltz,,,MT,,tracker 12t ltz,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,tracker premier 1.2t,,,AT,,tracker premier 12t,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/tracker
chevrolet,suv,trailblazer 2.8l ltz aut,,4X4,,,trailblazer 28l ltz aut,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/blazer
chevrolet,suv,trailblazer premier 2.8d l,,AWD,AT,,trailblazer premier 28d l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/blazer
chevrolet,suv,traverse 3.6l lt,,,,,traverse 36l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l lt,,4X4,,,traverse 36l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l lt,,AWD,,,traverse 36l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l lt,,AWD,AT,2024.0,traverse 36l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l lt l,,AWD,,,traverse 36l lt l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l lt,,FWD,,,traverse 36l lt,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l lt l,,FWD,,,traverse 36l lt l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l premier,,4X4,,,traverse 36l premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l premier,,AWD,,,traverse 36l premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l premier,,AWD,AT,2024.0,traverse 36l premier,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l premier l,,AWD,,,traverse 36l premier l,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
chevrolet,suv,traverse 3.6l rs,,AWD,AT,2024.0,traverse 36l rs,chevrolet,https://www.autocosmos.cl/catalogo/vigente/chevrolet/traverse
citroen,suv,berlingo multispace m bluehdi 100 bvm 5 p,1.6,,,,berlingo multispace m bluehdi 100 bvm 5 p,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/berlingo
citroen,suv,berlingo multispace xl bluehdi 130 7 p,1.5,,EAT8,,berlingo multispace xl bluehdi 130 7 p,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/berlingo
citroen,suv,berlingo multispace xl bluehdi 100 bvm 7 p,1.6,,,,berlingo multispace xl bluehdi 100 bvm 7 p,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/berlingo
citroen,suv,c3 aircross puretech 110 s&s feel,1.2,,EAT6,,c3 aircross puretech 110 ss feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c3 aircross puretech 110 s&s live,1.2,,EAT6,,c3 aircross puretech 110 ss live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c3 aircross puretech 110 s&s shine,1.2,,EAT6,,c3 aircross puretech 110 ss shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c3 aircross bluehdi 100 s&s bvm6 feel,1.5,,,,c3 aircross bluehdi 100 ss bvm6 feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,suv,c3 aircross bluehdi 100 s&s bvm6 live,1.5,,,,c3 aircross bluehdi 100 ss bvm6 live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,suv,c3 aircross bluehdi 100 s&s bvm6 origins,1.5,,,,c3 aircross bluehdi 100 ss bvm6 origins,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,suv,c3 aircross bluehdi 100 s&s bvm6 shine,1.5,,,,c3 aircross bluehdi 100 ss bvm6 shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c3-bluehdi
citroen,suv,c5 aircross bluehdi 130 s&s aut feel,1.5,,,,c5 aircross bluehdi 130 ss aut feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c5 aircross bluehdi 130 s&s aut live,1.5,,,,c5 aircross bluehdi 130 ss aut live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c5 aircross 1.5l bluehdi 130 s&s feel,,,AT,2024.0,c5 aircross 15l bluehdi 130 ss feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c5 aircross 1.5l bluehdi 130 s&s feel pack,,,AT,2024.0,c5 aircross 15l bluehdi 130 ss feel pack,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c5 aircross 1.5l bluehdi 130 s&s shine,,,AT,2024.0,c5 aircross 15l bluehdi 130 ss shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,c5 aircross hybrid 225 shine,,,AT,2024.0,c5 aircross hybrid 225 shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross bluehdi 130 s&s bvm6 live,1.5,,,,new c5 aircross bluehdi 130 ss bvm6 live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross bluehdi 130 s&s feel,1.5,,EAT8,,new c5 aircross bluehdi 130 ss feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross bluehdi 130 s&s live,1.5,,EAT8,,new c5 aircross bluehdi 130 ss live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross puretech 165 feel,1.6,,EAT6,,new c5 aircross puretech 165 feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross puretech 165 live,1.6,,EAT6,,new c5 aircross puretech 165 live,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross bluehdi 180 s&s feel,2.0,,EAT8,,new c5 aircross bluehdi 180 ss feel,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross bluehdi 180 s&s shine,2.0,,EAT8,,new c5 aircross bluehdi 180 ss shine,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
citroen,suv,new c5 aircross bluehdi 180 s&s shine pack,2.0,,EAT8,,new c5 aircross bluehdi 180 ss shine pack,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/c5-aircross
dfsk,suv,suv 500 comfort,1.5,,,2024.0,suv 500 comfort,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/500-active
dfsk,suv,suv 500 luxury,1.5,,,2024.0,suv 500 luxury,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/500-active
dfsk,suv,suv 500 luxury,1.5,,CVT,2024.0,suv 500 luxury,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/500-active
dfsk,suv,suv 560 comfort,1.8,2R,,2024.0,suv 560 comfort,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/560
dfsk,suv,suv 560 1.8l comfort,,,,2024.0,suv 560 18l comfort,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/560
dfsk,suv,suv 600 comfort 1.5t,,,AT,2024.0,suv 600 comfort 15t,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/600
dfsk,suv,suv 600 comfort 1.5t,,,MT,2024.0,suv 600 comfort 15t,dfsk,https://www.autocosmos.cl/catalogo/vigente/dfsk/600
