MARCA,TIPO PRODUCTO,Model Name,Engine,Drive,Transmission,Year,Model Name Simplified,Marca Simplified,Model URL,Engine Simplified,Drive Simplified,Transmission Simplified,Version URL
MITSUBISHI,SUV,ASX GL,1.6L,4X2,MT,2024,asx gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx,16l,4x2,mt,https://www.autocosmos.cl/catalogo/2024/mitsubishi/asx/16l-gl-4x2/177758
MITSUBISHI,SUV,ASX GLS,1.6L,4X2,MT,2024,asx gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx,16l,4x2,mt,https://www.autocosmos.cl/catalogo/2024/mitsubishi/asx/16l-gl-4x2/177758
MITSUBISHI,SUV,ASX GLS,2.0L,4X2,AT,2024,asx gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/asx,20l,4x2,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/asx/20l-gls-4x2-aut/177760
MITSUBISHI,SUV,ECLIPSE CROSS RS,1.5,4X2,AT,2024,eclipse cross rs,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross,15,4x2,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/eclipse-cross/15l-rx-4x2/177756
MITSUBISHI,SUV,ECLIPSE CROSS RX,1.5,4X2,AT,2024,eclipse cross rx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/eclipse-cross,15,4x2,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/eclipse-cross/15l-rx-4x2/177756
MITSUBISHI,SUV,MONTERO SPORT,3.0,2WD,AT,2024,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport,30,2wd,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/montero-sport/24l-4x2/178287
MITSUBISHI,SUV,MONTERO SPORT,3.0,4WD,AT,2024,montero sport,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport,30,4wd,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/montero-sport/24l-4x2/178287
MITSUBISHI,SUV,MONTERO SPORT LIMITED,3.0,4WD,AT,2024,montero sport limited,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/montero-sport,30,4wd,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/montero-sport/24l-4x2/178287
MITSUBISHI,SUV,OUTLANDER GL,,4X2,AT,2024,outlander gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-gl-4x2-5-pas/177768
MITSUBISHI,SUV,OUTLANDER GLS,,4X4,AT,2024,outlander gls,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander,nan,4x4,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-gls-4x4-7-pas/177770
MITSUBISHI,SUV,OUTLANDER GLS LIMITED,,4X4,AT,2024,outlander gls limited,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander,nan,4x4,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-gls-4x4-7-pas-limited/177771
MITSUBISHI,SUV,OUTLANDER GLX,,4X2,AT,2024,outlander glx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/outlander,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/outlander/25l-glx-4x2-7-pas/177769
MITSUBISHI,SUV,XPANDER CROSS,,,AT,2024,xpander cross,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander-cross,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/xpander-cross/15l/177767
MITSUBISHI,SUV,XPANDER GL,,,MT,2024,xpander gl,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/mitsubishi/xpander/gl/177765
MITSUBISHI,SUV,XPANDER GLX,,,AT,2024,xpander glx,mitsubishi,https://www.autocosmos.cl/catalogo/vigente/mitsubishi/xpander,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/mitsubishi/xpander/glx/177766
NISSAN,SUV,KICKS ADVANCE,,,CVT,2024,kicks advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-advance/177788
NISSAN,SUV,KICKS ADVANCE,,,MT,2024,kicks advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-advance/177788
NISSAN,SUV,KICKS EXCLUSIVE,,,CVT,2024,kicks exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-exclusive-cvt/177790
NISSAN,SUV,KICKS SENSE,,,MT,2024,kicks sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/kicks,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/nissan/kicks/16l-sense/177787
NISSAN,SUV,PATHFINDER ADVANCE,,2WD,AT,2024,pathfinder advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-advance-4x2/177778
NISSAN,SUV,PATHFINDER ADVANCE,,4WD,AT,2024,pathfinder advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,4wd,at,https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-advance-4x2/177778
NISSAN,SUV,PATHFINDER EXCLUSIVE,,4WD,AT,2024,pathfinder exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,4wd,at,https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-exclusive-4x4/177780
NISSAN,SUV,PATHFINDER SENSE,,2WD,AT,2024,pathfinder sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-sense-4x2/177777
NISSAN,SUV,QASHQAI ADVANCE,,,CVT,2024,qashqai advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/advance/177792
NISSAN,SUV,QASHQAI ADVANCE PLUS,,,CVT,2024,qashqai advance plus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/advance/177792
NISSAN,SUV,QASHQAI ADVANCE,,,MT,2024,qashqai advance,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/advance/177792
NISSAN,SUV,QASHQAI EXCLUSIVE,,4WD,CVT,2024,qashqai exclusive,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,4wd,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/exclusive-cvt-4x4/177795
NISSAN,SUV,QASHQAI SENSE,,,MT,2024,qashqai sense,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/sense/177791
NISSAN,SUV,X-TRAIL ADVANCE 3 ROW E-POWER,,AWD,,2024,xtrail advance 3 row epower,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail,nan,awd,nan,https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-advance-3row/177775
NISSAN,SUV,X-TRAIL ADVANCE 3ROW,,,CVT,2024,xtrail advance 3row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-advance-3row/177775
NISSAN,SUV,X-TRAIL EXCLUSIVE 3 ROW E-POWER,,AWD,,2024,xtrail exclusive 3 row epower,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail,nan,awd,nan,https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-exclusive-3row-4x4/177776
NISSAN,SUV,X-TRAIL EXCLUSIVE 3ROW -,,AWD,CVT,2024,xtrail exclusive 3row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail,nan,awd,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-exclusive-3row-4x4/177776
NISSAN,SUV,X-TRAIL SEMSE 3ROW,,,CVT,2024,xtrail semse 3row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-sense-3row/177774
NISSAN,SUV,X-TRAIL SENSE 2ROW,,,CVT,2024,xtrail sense 2row,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail,nan,nan,cvt,https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-sense-2row/177773
OPEL,SUV,CROSSLAND EDITION AT6 E6.4,1.2T,,,2024,crossland edition at6 e64,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland,12t,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/crossland/12l-edition-aut/177816
OPEL,SUV,CROSSLAND EDITION MT6,1.2T,,,2024,crossland edition mt6,opel,https://www.autocosmos.cl/catalogo/vigente/opel/crossland,12t,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/crossland/12l-edition/177815
OPEL,SUV,GRANDLAND GRANDLAND GS AT8,1.2T,,,2024,grandland grandland gs at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland,12t,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/grandland/12l-gs/177823
OPEL,SUV,GRANDLAND GRANDLAND GS MT6,1.2T,,,2024,grandland grandland gs mt6,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland,12t,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/grandland/12l-gs/177823
OPEL,SUV,GRANDLAND GRANDLAND GS 1.5TD AT8,,,,2024,grandland grandland gs 15td at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland,nan,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/grandland/15-td-aut/177825
OPEL,SUV,GRANDLAND GRANDLAND ULTIMATE AT8,1.2T,,,2024,grandland grandland ultimate at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/grandland,12t,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/grandland/12l-ultimate-aut/177826
OPEL,SUV,MOKKA ELEGANCE 130HP MT6 E6.4,1.2,,,2024,mokka elegance 130hp mt6 e64,opel,https://www.autocosmos.cl/catalogo/vigente/opel/mokka,12,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/mokka/12l-elegance/177819
OPEL,SUV,MOKKA ELEGANCE 130HP AT8,1.2T,,,2024,mokka elegance 130hp at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/mokka,12t,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/mokka/12l-elegance-aut/177821
OPEL,SUV,MOKKA GS LINE 130HP AT8,1.2T,,,2024,mokka gs line 130hp at8,opel,https://www.autocosmos.cl/catalogo/vigente/opel/mokka,12t,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/mokka/12l-gs-line-aut/177822
OPEL,SUV,MOKKA 1.5TD ELEGANCE 110HP MT6,,,,2024,mokka 15td elegance 110hp mt6,opel,https://www.autocosmos.cl/catalogo/vigente/opel/mokka,nan,nan,nan,https://www.autocosmos.cl/catalogo/2024/opel/mokka/15t-elegance/177820
PEUGEOT,SUV,ACTIVE PACK PURETECH 130HP,1.2,,,2024,active pack puretech 130hp,peugeot,,12,nan,nan,
PEUGEOT,SUV,ALTURE PACK PURETECH 130HP,1.2,,,2024,alture pack puretech 130hp,peugeot,,12,nan,nan,
PEUGEOT,SUV,ALTURE PACK BLUEHDI 130HP,1.5,,EAT8,2024,alture pack bluehdi 130hp,peugeot,,15,nan,eat8,
PEUGEOT,SUV,ELÉCTRICO 136HP,,,,2024,electrico 136hp,peugeot,,nan,nan,nan,
PEUGEOT,SUV,ALTURE BLUEHDI 130HP,1.5,,EAT8,2024,alture bluehdi 130hp,peugeot,,15,nan,eat8,
PEUGEOT,SUV,ALTURE PACK THP 1650HP,1.6,,EAT6,2024,alture pack thp 1650hp,peugeot,,16,nan,eat6,
PEUGEOT,SUV,GT BLUEHDI 130HP,1.5,,EAT8,2024,gt bluehdi 130hp,peugeot,,15,nan,eat8,
PEUGEOT,SUV,GT PURETECH 180HP,1.6,,EAT8,2024,gt puretech 180hp,peugeot,,16,nan,eat8,
PEUGEOT,SUV,HYBRID4 300 EEAT8,,,,2024,hybrid4 300 eeat8,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/3008-hybrid4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2024/peugeot/3008-hybrid4/300-gt/177856
PEUGEOT,SUV,ALTURETHP 165HP,1.6,,EAT6,2024,alturethp 165hp,peugeot,,16,nan,eat6,
PEUGEOT,SUV,GT BLACK PACK BLUEHDI 130,,,EAT8,2024,gt black pack bluehdi 130,peugeot,,nan,nan,eat8,
PEUGEOT,SUV,GT BLACK PACK PURETECH 180,,,EAT8,2024,gt black pack puretech 180,peugeot,,nan,nan,eat8,
PEUGEOT,SUV,RIFTER ALURE BLUEHDI 100,,,MT,2024,rifter alure bluehdi 100,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/rifter,nan,nan,mt,https://www.autocosmos.cl/catalogo/2024/peugeot/rifter/16l-allure-bluehdi-100hp/177834
PEUGEOT,SUV,RIFTER ALURE BLUEHDI 130,,,AT,2024,rifter alure bluehdi 130,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/rifter,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/peugeot/rifter/16l-allure-bluehdi-100hp/177834
PEUGEOT,SUV,RIFTER ALURE PURETECH 130,,,AT,2024,rifter alure puretech 130,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/rifter,nan,nan,at,https://www.autocosmos.cl/catalogo/2024/peugeot/rifter/12l-puretech-130hp-aut/177850
SSANGYONG,SUV,KORANDO GLX 6AB,1.5T,2WD,AT,2024,korando glx 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/korando,15t,2wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/15t-glx-aut/178042
SSANGYONG,SUV,KORANDO GLX 6AB,1.5T,2WD,MT,2024,korando glx 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/korando,15t,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/15t-glx-aut/178042
SSANGYONG,SUV,KORANDO GLX 1.6TD 6AB,,2WD,AT,2024,korando glx 16td 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/korando,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/16td-glx-aut/178044
SSANGYONG,SUV,KORANDO GLX 1.6TD 6AB,,2WD,MT,2024,korando glx 16td 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/korando,nan,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/16td-glx-aut/178044
SSANGYONG,SUV,KORANDO LIMITED 6AB,1.5T,2WD,AT,2024,korando limited 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/korando,15t,2wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/15t-limited-aut/178040
SSANGYONG,SUV,KORANDO LX,1.5T,2WD,MT,2024,korando lx,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/korando,15t,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/15t-lx/178039
SSANGYONG,SUV,REXTON GLX 2.2TD 6AB,,2WD,AT,2024,rexton glx 22td 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-glx-aut/178035
SSANGYONG,SUV,REXTON GLX 2.2TD 6AB,,2WD,MT,2024,rexton glx 22td 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,nan,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-glx-aut/178035
SSANGYONG,SUV,REXTON GLX 2.2TD 6AB,,4WD,AT,2024,rexton glx 22td 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,nan,4wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-glx-aut/178035
SSANGYONG,SUV,REXTON LX 6AB,2.0T,4WD,AT,2024,rexton lx 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,20t,4wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/20t-lx/178047
SSANGYONG,SUV,REXTON LX 6AB,2.0T,2WD,MT,2024,rexton lx 6ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,20t,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/20t-lx/178047
SSANGYONG,SUV,REXTON LX 2.2TD 2AB,,2WD,AT,2024,rexton lx 22td 2ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,nan,2wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-lx-aut/178050
SSANGYONG,SUV,REXTON LX 2.2TD 2AB,,2WD,MT,2024,rexton lx 22td 2ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,nan,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-lx-aut/178050
SSANGYONG,SUV,TIVOLI GLX,1.6,2WD,MT,2024,tivoli glx,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/tivoli,16,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/tivoli/16-glx/178046
SSANGYONG,SUV,TIVOLI LIMITED 6 AB,1.6,2WD,AT,2024,tivoli limited 6 ab,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/tivoli,16,2wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/tivoli/16-limited-aut/178045
SSANGYONG,SUV,TIVOLI LX,1.6,2WD,MT,2024,tivoli lx,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/tivoli,16,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/tivoli/16-lx/178027
SSANGYONG,SUV,TORRES GLX,1.5T,2WD,AT,2024,torres glx,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/torres,15t,2wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-glx/178053
SSANGYONG,SUV,TORRES GLX,1.5T,2WD,MT,2024,torres glx,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/torres,15t,2wd,mt,https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-glx/178053
SSANGYONG,SUV,TORRES GLX,1.5T,4WD,AT,2024,torres glx,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/torres,15t,4wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-glx/178053
SSANGYONG,SUV,TORRES LIMITED PLUS BITONO,1.5T,4WD,AT,2024,torres limited plus bitono,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/torres,15t,4wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-limited-plus-bitono-aut-4x4/178057
SSANGYONG,SUV,TORRES LIMITED PLUS SUNROOF,1.5T,4WD,AT,2024,torres limited plus sunroof,ssangyong,https://www.autocosmos.cl/catalogo/vigente/ssangyong/torres,15t,4wd,at,https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-limited-plus-aut-4x4/178056
SUBARU,SUV,CROSSTREK 2.0I,,AWD,AT,2024,crosstrek 20i,subaru,https://www.autocosmos.cl/catalogo/vigente/subaru/crosstrek,nan,awd,at,https://www.autocosmos.cl/catalogo/2024/subaru/crosstrek/20i-4x4-cvt/178083
SUBARU,SUV,CROSSTREK 2.0I DYNAMIC EYESIGH,,AWD,AT,2024,crosstrek 20i dynamic eyesigh,subaru,https://www.autocosmos.cl/catalogo/vigente/subaru/crosstrek,nan,awd,at,https://www.autocosmos.cl/catalogo/2024/subaru/crosstrek/20i-4x4-cvt-dynamic-es/178085
SUBARU,SUV,CROSSTREK 2.0I TOURING EYESIGH,,AWD,AT,2024,crosstrek 20i touring eyesigh,subaru,https://www.autocosmos.cl/catalogo/vigente/subaru/crosstrek,nan,awd,at,https://www.autocosmos.cl/catalogo/2024/subaru/crosstrek/20i-4x4-cvt-touring-es-hk/178087
TOYOTA,SUV,4RUNNER LIMITED,,4X4,AT,2024,4runner limited,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,at,https://www.autocosmos.cl/catalogo/2024/toyota/4runner/40l-4x4-limited/178170
TOYOTA,SUV,4RUNNER SR5,,4X2,AT,2024,4runner sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x2,at,https://www.autocosmos.cl/catalogo/2024/toyota/4runner/40l-4x2-sr5/178137
TOYOTA,SUV,4RUNNER SR5,,4X4,AT,2024,4runner sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,nan,4x4,at,https://www.autocosmos.cl/catalogo/2024/toyota/4runner/40l-4x4-sr5/178138
TOYOTA,SUV,COROLLA CROSS HEV SEG HEV,1.8,,AT,2024,corolla cross hev seg hev,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla,18,nan,at,https://www.autocosmos.cl/catalogo/2024/toyota/corolla/20l-xei/178140
TOYOTA,SUV,COROLLA CROSS HEV XEI HEV,1.8,,AT,2024,corolla cross hev xei hev,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/corolla,18,nan,at,https://www.autocosmos.cl/catalogo/2024/toyota/corolla/20l-xei/178140
TOYOTA,SUV,FORTUNER SR5,2.7L,4X2,AT,2024,fortuner sr5,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,27l,4x2,at,https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/27l-sr5-4x2/178162
TOYOTA,SUV,FORTUNER SR5 TDI,2.8,4X4,AT,2024,fortuner sr5 tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,28,4x4,at,https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/28l-sr5-tdi-4x4/178164
TOYOTA,SUV,FORTUNER SR5 TDI,2.8,4X4,MT,2024,fortuner sr5 tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,28,4x4,mt,https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/28l-sr5-tdi-4x4/178164
TOYOTA,SUV,FORTUNER SRX TDI,2.8,4X4,AT,2024,fortuner srx tdi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,28,4x4,at,https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/28l-sr5-tdi-4x4/178164
TOYOTA,SUV,RAIZE GAS E,1.2,,MT,2024,raize gas e,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/raize,12,nan,mt,https://www.autocosmos.cl/catalogo/2024/toyota/raize/12l-i/178174
TOYOTA,SUV,RAIZE GAS,1.2,,MT,2024,raize gas,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/raize,12,nan,mt,https://www.autocosmos.cl/catalogo/2024/toyota/raize/12l-e-aut/178176
TOYOTA,SUV,RAV4 LE,2.0,4X2,AT,2024,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,at,https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-le/178155
TOYOTA,SUV,RAV4 LE,2.0,4X2,MT,2024,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,mt,https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-le/178155
TOYOTA,SUV,RAV4 LE,2.0,4X4,MT,2024,rav4 le,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x4,mt,https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-le-4x4/178156
TOYOTA,SUV,RAV4 LIMITED HV,2.5,4X4,AT,2024,rav4 limited hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x4,at,https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-le-4x4/178156
TOYOTA,SUV,RAV4 XLE,2.0,4X2,AT,2024,rav4 xle,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,20,4x2,at,https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-xle-aut/178180
TOYOTA,SUV,RAV4 XLE HV,2.5,4X2,AT,2024,rav4 xle hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x2,at,https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-xle-aut/178180
TOYOTA,SUV,RAV4 XSE HV,2.5,4X2,AT,2024,rav4 xse hv,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,25,4x2,at,https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-xle-aut/178180
TOYOTA,SUV,YARIS CROSS XI,1.5,,AT,2024,yaris cross xi,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/yaris,15,nan,at,https://www.autocosmos.cl/catalogo/2024/toyota/yaris/15l-i/178184
