marca,numero licitacion,id producto,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url,engine simplified,drive simplified,transmission simplified,Version URL
citroen,2239-8-lr23,2050981,minibus,spacetourer bluehdi 150 s&s bvm6 business talla xl,,,,2024.0,spacetourer bluehdi 150 ss bvm6 business talla xl,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/spacetourer,nan,nan,nan,
citroen,2239-4-lr17,1670836,minibus,spacetourer xl bluehdi 150 s&s bvm6 business,,,,,spacetourer xl bluehdi 150 ss bvm6 business,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/spacetourer,nan,nan,nan,
citroen,2239-4-lr17,1670837,minibus,spacetourer xl bluehdi 180 s&s business,,,EAT8,,spacetourer xl bluehdi 180 ss business,citroen,https://www.autocosmos.cl/catalogo/vigente/citroen/spacetourer,nan,nan,eat8,
fiat,2239-4-lr17,1670748,minibus,ducato 16+1 ejecutivo l3h2,,,,,ducato 161 ejecutivo l3h2,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l3h2/179009
fiat,2239-4-lr17,1670749,minibus,ducato minibus 16 + 1 l3h2 aa,,,,,ducato minibus 16 1 l3h2 aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l3h2/179009
fiat,2239-4-lr17,1670750,minibus,ducato minibus 16 + 1 l3h2 aa class a,,,,,ducato minibus 16 1 l3h2 aa class a,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l3h2/179009
fiat,2239-4-lr17,1670751,minibus,ducato minibus 16 + 1 l3h2 doble aa,,,,,ducato minibus 16 1 l3h2 doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l3h2/179009
fiat,2239-4-lr17,1670752,minibus,ducato minibus 16 + 1 l3h2 doble aa class a,,,,,ducato minibus 16 1 l3h2 doble aa class a,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l3h2/179009
fiat,2239-4-lr17,1670753,minibus,ducato minibus 16 + 1 l3h2 ejecutivo doble aa,,,,,ducato minibus 16 1 l3h2 ejecutivo doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l3h2/179009
fiat,2239-4-lr17,1670754,minibus,ducato minibus 16+1 ejecutivo l3 h2 doble aa,,,,,ducato minibus 161 ejecutivo l3 h2 doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l2h2/179008
fiat,2239-4-lr17,1670756,minibus,ducato minibus 16+1 l3 h2 aa,,,,,ducato minibus 161 l3 h2 aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l4h3/179017
fiat,2239-4-lr17,1670757,minibus,ducato minibus 16+1 l3 h2 doble aa,,,,,ducato minibus 161 l3 h2 doble aa,fiat,https://www.autocosmos.cl/catalogo/vigente/fiat/ducato,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/fiat/ducato/23l-maxi-cargo-l4h3/179017
ford,2239-4-lr17,1670849,minibus,transit 2.2l minibus 17+1 pas,,,,,transit 22l minibus 171 pas,ford,https://www.autocosmos.cl/catalogo/vigente/ford/transit-bus,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/ford/transit-bus/20l-171-pas/180118
hyundai,2239-4-lr17,1670827,minibus,solati h350 pasajeros,,,,,solati h350 pasajeros,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria-furgon,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/staria-furgon/22l/179166
hyundai,2239-4-lr17,1670828,minibus,solati h350 pasajeros / rampa hidraulica,,,,,solati h350 pasajeros rampa hidraulica,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe-hibrida,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe-hibrida/16t-limited-awd-aut/178539
hyundai,2239-4-lr17,1670829,minibus,solati h350 pasajeros escolar,,,,,solati h350 pasajeros escolar,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe-hibrida,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe-hibrida/16t-premium-awd-aut/178538
hyundai,2239-4-lr17,1670830,minibus,solati h350 pasajeros escolar / rampa hidraulica,,,,,solati h350 pasajeros escolar rampa hidraulica,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/santa-fe-hibrida,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/santa-fe-hibrida/16t-limited-awd-aut/178539
hyundai,2239-4-lr17,1670831,minibus,solati pasajeros,,,,,solati pasajeros,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/palisade,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/palisade/35l-lx-premium-awd-aut/179167
hyundai,2239-8-lr23,2044382,minibus,staria mb cedi 11p,2.2,,,2024.0,staria mb cedi 11p,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria,22,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/staria/22l-11p/179157
hyundai,2239-8-lr23,2044348,minibus,staria mb crdi 9p luxury,2.2,4WD,,2024.0,staria mb crdi 9p luxury,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria,22,4wd,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/staria/22l-aut-9p/179158
hyundai,2239-8-lr23,2044365,minibus,staria mb crdi 9p,2.2,,,2024.0,staria mb crdi 9p,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria,22,nan,nan,https://www.autocosmos.cl/catalogo/2025/hyundai/staria/22l-aut-9p/179158
hyundai,2239-4-lr17,1846846,minibus,staria us4 mb crdi 9p,2.2,,AT,,staria us4 mb crdi 9p,hyundai,https://www.autocosmos.cl/catalogo/vigente/hyundai/staria,22,nan,at,https://www.autocosmos.cl/catalogo/2025/hyundai/staria/22l-aut-9p/179158
jac,2239-4-lr17,1673866,minibus,refine 1.9l executive 10pas,,,,,refine 19l executive 10pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/refine-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/refine-cargo/19l-furgon/179236
jac,2239-4-lr17,1673867,minibus,refine 1.9l executive 8pas,,,,,refine 19l executive 8pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/refine-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/refine-cargo/19l-furgon/179236
jac,2239-4-lr17,1670844,minibus,sunray 1.9l green jet 11+1 pas,,,,,sunray 19l green jet 111 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-131/179239
jac,2239-8-lr23,2222068,minibus,sunray 13+1,,,MT,2024.0,sunray 131,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-131/179239
jac,2239-8-lr23,2222085,minibus,sunray 14+1,,,MT,2024.0,sunray 141,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-141/179240
jac,2239-8-lr23,2222102,minibus,sunray 16+1,,,MT,2024.0,sunray 161,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-161/179241
jac,2239-8-lr23,2222119,minibus,sunray 17+1,,,MT,2024.0,sunray 171,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-171/179242
jac,2239-4-lr17,1670845,minibus,sunray 2.0l green jet 21+1 pas escolar,,,,,sunray 20l green jet 211 pas escolar,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-131/179239
jac,2239-4-lr17,1673868,minibus,sunray 2.7l green jet 13+1 pas,,,,,sunray 27l green jet 131 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-131/179239
jac,2239-4-lr17,1673869,minibus,sunray 2.7l green jet 14+1 pas,,,,,sunray 27l green jet 141 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-141/179240
jac,2239-4-lr17,1673871,minibus,sunray 2.7l green jet 16+1 pas,,,,,sunray 27l green jet 161 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-161/179241
jac,2239-4-lr17,1673872,minibus,sunray 2.7l green jet 17+1 pas,,,,,sunray 27l green jet 171 pas,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-171/179242
jac,2239-4-lr17,1673870,minibus,sunray 2.7l green jet 27+1 pas escolar,,,,,sunray 27l green jet 271 pas escolar,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-171/179242
maxus,2239-8-lr23,2253173,minibus,deliver 9 minibus 15+1 l3h2,,,MT,2025.0,deliver 9 minibus 151 l3h2,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-cargo/l2h2/179460
maxus,2239-4-lr17,1670771,minibus,ev80 minibus 15+1,,,,,ev80 minibus 151,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/euniq-6,nan,nan,nan,
maxus,2239-4-lr17,1670773,minibus,g10 6+1,,,,,g10 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670774,minibus,g10 6+1 ejecutiva,,,,,g10 61 ejecutiva,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-ejecutiva,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-ejecutiva/61/179464
maxus,2239-4-lr17,1670775,minibus,g10 9+1,,,,,g10 91,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670778,minibus,g10 escolar 18+1,,,,,g10 escolar 181,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670779,minibus,g10 minibus 6+1,,,,,g10 minibus 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-8-lr23,2050757,minibus,g10 minibus 6+1 e6,,,,2024.0,g10 minibus 61 e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670780,minibus,g10 minibus 9+1,,,,,g10 minibus 91,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-8-lr23,2050774,minibus,g10 minibus 9+1 e6,,,,2024.0,g10 minibus 91 e6,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670781,minibus,g10 van escolar e5,,,,,g10 van escolar e5,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-ejecutiva,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-ejecutiva/61/179464
maxus,2239-8-lr23,2050927,minibus,g90 minibus elite 6+1,,,,2024.0,g90 minibus elite 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g90,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g90/elite-61/179472
maxus,2239-8-lr23,2050944,minibus,g90 minibus luxury 6+1,,,,2024.0,g90 minibus luxury 61,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g90,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g90/luxury-61/179473
maxus,2239-8-lr23,2050965,minibus,mifa 9 90 kwh luxury,,,,2024.0,mifa 9 90 kwh luxury,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/mifa-9,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/mifa-9/242hp/179471
maxus,2239-4-lr17,1670805,minibus,new v80 fl minibus 12+1 e5,,,,,new v80 fl minibus 121 e5,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
maxus,2239-4-lr17,1670806,minibus,new v80 fl minibus 12+1 e5 dlx,,,,,new v80 fl minibus 121 e5 dlx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/edeliver-3/3-l/179454
maxus,2239-4-lr17,1670807,minibus,new v80 fl minibus 15+1 e5 dlx,,,,,new v80 fl minibus 151 e5 dlx,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/edeliver-3,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/edeliver-3/3-l/179454
maxus,2239-4-lr17,1670811,minibus,new v80 fl van escolar e5,,,,,new v80 fl van escolar e5,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-cargo/l2h2/179460
maxus,2239-4-lr17,1673022,minibus,v80 12+1,,,,,v80 121,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t90-ev,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t90-ev/4x2/179459
maxus,2239-4-lr17,1673023,minibus,v80 15+1,,,,,v80 151,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/t90-ev,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/t90-ev/4x2/179459
maxus,2239-4-lr17,1670862,minibus,v90 escolar,,,,,v90 escolar,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/g-10-cargo,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/g-10-cargo/19l/179452
maxus,2239-4-lr17,1670863,minibus,v90 minibus 15+1 a3,,,,,v90 minibus 151 a3,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
maxus,2239-4-lr17,1670864,minibus,v90 minibus 15+1 a4,,,AT,,v90 minibus 151 a4,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
maxus,2239-4-lr17,1670865,minibus,v90 minibus 15+1 dr,,,AT,,v90 minibus 151 dr,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/d90,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/maxus/d90/luxury/179469
maxus,2239-4-lr17,1670866,minibus,v90 minibus 16+1 a4 dr,,,,,v90 minibus 161 a4 dr,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/euniq-6,nan,nan,nan,
maxus,2239-4-lr17,1670867,minibus,v90 minibus techo alto 15+1 a4,,,,,v90 minibus techo alto 151 a4,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
maxus,2239-4-lr17,1670868,minibus,v90 minibus techo medio 15+1 a3,,,,,v90 minibus techo medio 151 a3,maxus,https://www.autocosmos.cl/catalogo/vigente/maxus/deliver-9-chasis,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/maxus/deliver-9-chasis/l3/179463
nissan,2239-4-lr17,1670813,minibus,nv350 2.5l,,,,,nv350 25l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/navara,nan,nan,nan,
nissan,2239-4-lr17,1670814,minibus,nv350 2.5l bus wide s long 15 pas,,,,,nv350 25l bus wide s long 15 pas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/nissan/pathfinder/35l-advance-4x4/179654
nissan,2239-4-lr17,1670815,minibus,nv350 2.5l escolar 24pas,,,,,nv350 25l escolar 24pas,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/nissan/pathfinder/35l-sense-4x2/179652
nissan,2239-4-lr17,1670816,minibus,nv350 2.5l pasajeros 15,,,,,nv350 25l pasajeros 15,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/navara,nan,nan,nan,
nissan,2239-4-lr17,1670817,minibus,nv350 2.5l turismo confort,,,,,nv350 25l turismo confort,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/leaf,nan,nan,nan,
nissan,2239-4-lr17,1841594,minibus,nv350 2.5l wide s-long cargo,,,,,nv350 25l wide slong cargo,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/nissan/pathfinder/35l-advance-4x4/179654
nissan,2239-4-lr17,1670818,minibus,nv350 2.5l wide s-long,,,MT,,nv350 25l wide slong,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/nissan/pathfinder/35l-advance-4x4/179654
nissan,2239-4-lr17,1670819,minibus,nv350 2.5l wide s-long school bus,,,MT,,nv350 25l wide slong school bus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/nissan/qashqai/exclusive-cvt-4x4/179668
nissan,2239-4-lr17,1670820,minibus,nv350 wide s-long bus 2.5d,,,MT,,nv350 wide slong bus 25d,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/nissan/pathfinder/35l-exclusive-4x4/179655
nissan,2239-4-lr17,1670821,minibus,nv350 wide s-long bus 2.5d (school bus),,,MT,,nv350 wide slong bus 25d school bus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/nissan/qashqai/exclusive-cvt-4x4/179668
nissan,2239-4-lr17,1670822,minibus,nv350 wide s-long bus 2.5l,,,MT,,nv350 wide slong bus 25l,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/nissan/pathfinder/35l-exclusive-4x4/179655
nissan,2239-4-lr17,1670823,minibus,nv350 wide s-long bus 2.5l (school bus),,,MT,,nv350 wide slong bus 25l school bus,nissan,https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/nissan/qashqai/exclusive-cvt-4x4/179668
peugeot,2239-4-lr17,1670747,minibus,boxer escolar l2h2 25p bluehdi 160,,,,,boxer escolar l2h2 25p bluehdi 160,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/boxer,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/peugeot/boxer/20l-furgon-l2h2/179702
peugeot,2239-4-lr17,1670852,minibus,traveller active l3 8p bluehdi 150 mt6,2.0,,,,traveller active l3 8p bluehdi 150 mt6,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller,20,nan,nan,https://www.autocosmos.cl/catalogo/2025/peugeot/traveller/bussines-l3-8p-bluehdi-180/179731
peugeot,2239-4-lr17,1670854,minibus,traveller active l3 8p bluehdi 180,2.0,,EAT8,,traveller active l3 8p bluehdi 180,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller,20,nan,eat8,https://www.autocosmos.cl/catalogo/2025/peugeot/traveller/bussines-l3-8p-bluehdi-180/179731
peugeot,2239-8-lr23,2051016,minibus,traveller business l3 8p bluehdi 180,,,EAT8,2024.0,traveller business l3 8p bluehdi 180,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller,nan,nan,eat8,https://www.autocosmos.cl/catalogo/2025/peugeot/traveller/bussines-l3-8p-bluehdi-180/179731
peugeot,2239-8-lr23,2050910,minibus,traveller business l3 9p bluehdi 145,,,,2024.0,traveller business l3 9p bluehdi 145,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/peugeot/traveller/bussines-l3-9p-bluehdi-180/179732
peugeot,2239-4-lr17,1670857,minibus,traveller business l3 9p bluehdi 150,,,,,traveller business l3 9p bluehdi 150,peugeot,https://www.autocosmos.cl/catalogo/vigente/peugeot/traveller,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/peugeot/traveller/bussines-l3-9p-bluehdi-180/179732
toyota,2239-4-lr17,1670792,minibus,hiace pasajeros 2.8l l1h1 11pas,,,,,hiace pasajeros 28l l1h1 11pas,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-pasajeros,nan,nan,nan,
toyota,2239-4-lr17,1670793,minibus,hiace pasajeros 2.8l l2h2 9pas,,,,,hiace pasajeros 28l l2h2 9pas,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-pasajeros,nan,nan,nan,
toyota,2239-4-lr17,1670794,minibus,hiace turismo l1h1 gl,,,,,hiace turismo l1h1 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon,nan,nan,nan,
toyota,2239-8-lr23,2060113,minibus,hiace turismo l1h1,,,MT,2024.0,hiace turismo l1h1,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon,nan,nan,mt,
toyota,2239-4-lr17,1670796,minibus,hiace turismo l2h2 gl,,,,,hiace turismo l2h2 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/hiace-furgon,nan,nan,nan,
toyota,2239-4-lr17,1670859,minibus,turismo l1h1 gl,,,,,turismo l1h1 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/yaris-gr,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/yaris-gr/16l/180536
toyota,2239-4-lr17,1670860,minibus,turismo l2h2 gl,,,,,turismo l2h2 gl,toyota,https://www.autocosmos.cl/catalogo/vigente/toyota/yaris-gr,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/toyota/yaris-gr/16l/180536
changan,2239-8-lr23,2049300,furgon,m 201 cargo,,,,2024.0,m 201 cargo,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/md201-cargo-box/12l/178843
changan,2239-8-lr23,2049317,furgon,m 201 cargo ac,,,,2024.0,m 201 cargo ac,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/md201-cargo-box/12l-ac/178844
changan,2239-4-lr17,1670671,furgon,m201 1.2l furgon,,,,,m201 12l furgon,changan,https://www.autocosmos.cl/catalogo/vigente/changan/m201-furgon,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/m201-furgon/12l/178845
changan,2239-4-lr17,1670672,furgon,m201 1.2l furgon ac,,,,,m201 12l furgon ac,changan,https://www.autocosmos.cl/catalogo/vigente/changan/m201-furgon,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/m201-furgon/12l/178845
changan,2239-4-lr17,1670675,furgon,md201 1.2l cargo box,,,,,md201 12l cargo box,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/md201-cargo-box/12l/178843
changan,2239-4-lr17,1670676,furgon,md201 1.2l cargo box ac,,,,,md201 12l cargo box ac,changan,https://www.autocosmos.cl/catalogo/vigente/changan/md201-cargo-box,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/changan/md201-cargo-box/12l-ac/178844
